Código do Termo;Termo;Apresentação;Laboratório;Data de início de vigência;Data de fim de vigência;Data de fim de implantação;REGISTRO ANVISA
90217543;TAXOTERE;20 MG/ML SOL INJ CX FA VD INC X 1 ML;SANOFI-AVENTIS FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1130002830039
90217551;TAXOTERE;20 MG/ML SOL INJ CX FA VD INC X 4 ML;SANOFI-AVENTIS FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1130002830047
90399455;DOCEUNO;20 MG/ML SOL INJ IV CT FA VD TRANS X 1 ML;EUROFARMA LABORATÓRIOS S.A.;2019-03-01;;2019-05-31;1004312570013
90399463;DOCEUNO;20 MG/ML SOL INJ IV CT FA VD TRANS X 4 ML;EUROFARMA LABORATÓRIOS S.A.;2019-03-01;;2019-05-31;1004312570048
90426037;DOCELIBBS;20 MG/ML SOL INJ CX FA VD TRANS X 1 ML;LIBBS FARMACÊUTICA LTDA;2019-06-01;;2019-08-31;1003301210039
90426045;DOCELIBBS;20 MG/ML SOL INJ CX FA VD TRANS X 4 ML;LIBBS FARMACÊUTICA LTDA;2019-06-01;;2019-08-31;1003301210047
90426053;DOCELIBBS;20 MG/ML SOL INJ CX FA VD TRANS X 6 ML;LIBBS FARMACÊUTICA LTDA;2019-06-01;;2019-08-31;1003301210055
90215001;ONCODOCEL;80 MG SOL INJ CT FA VD INC X 2,0 ML + FA DIL X 6 ML;ZODIAC PRODUTOS FARMACÊUTICOS S/A;2012-10-10;;2014-08-31;1221400410010
90214994;ONCODOCEL;20 MG SOL INJ CT FA VD INC X 0,5 ML + FA DIL X 1,5 ML;ZODIAC PRODUTOS FARMACÊUTICOS S/A;2012-10-10;;2014-08-31;1221400410029
90395450;DUPIXENT;300 MG SOL INJ CT 2 SER PREENC VD TRANS X 2,0 ML + SISTEMA DE SEGURANÇA;SANOFI-AVENTIS FARMACÊUTICA LTDA;2019-03-01;;2019-05-31;1130011750018
90395468;DUPIXENT;300 MG SOL INJ CT 2 SER PREENC VD TRANS X 2,0 ML;SANOFI-AVENTIS FARMACÊUTICA LTDA;2019-03-01;;2019-05-31;1130011750026
90395085;IMFINZI;120 MG/2,4 ML SOL INJ CT FA VD TRANS X 2,4 ML;ASTRAZENECA DO BRASIL LTDA;2019-03-01;;2019-05-31;1161802660022
90395093;IMFINZI;500 MG/10 ML SOL INJ CT FA VD TRANS X 10 ML;ASTRAZENECA DO BRASIL LTDA;2019-03-01;;2019-05-31;1161802660014
90393333;SOLIRIS;10 MG/ML SOL DIL INFUS CT 1 FA VD INC X 30 ML;ALEXION FARMACEUTICA BRASIL IMPORTACAO E DISTRIBUICAO DE PRODUTOS E SERVICOS DE ADMINISTRACAO;2018-01-01;;2018-03-31;1981100010015
90397614;EMPLICITI;300 MG PO LIOF SOL INJ CT 1 FA VD TRANS;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;2019-03-01;;2019-05-31;1018004090010
90397622;EMPLICITI;400 MG PO LIOF SOL INJ CT 1 FA VD TRANS;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;2019-03-01;;2019-05-31;1018004090029
90411935;HEMCIBRA;30 MG SOL INJ SC CT 1 FA VD TRANS X 1 ML;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2019-03-01;;2019-05-31;1010006670019
90411943;HEMCIBRA;60 MG SOL INJ SC CT 1 FA VD TRANS X 0,4 ML;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2019-03-01;;2019-05-31;1010006670027
90411951;HEMCIBRA;105 MG SOL INJ SC CT 1 FA VD TRANS X 0,7 ML;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2019-03-01;;2019-05-31;1010006670035
90411960;HEMCIBRA;150 MG SOL INJ SC CT 1 FA VD TRANS X 1 ML;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2019-03-01;;2019-05-31;1010006670043
90327470;XTANDI;40MG CAP MOLE BOLS AL BL AL PLAS TRANS X 40 ;ASTELLAS FARMA BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA.;2016-01-01;;2016-03-31;1771700060013
90327489;XTANDI;40MG CAP MOLE BOLS AL BL AL PLAS TRANS X 120;ASTELLAS FARMA BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA.;2016-01-01;;2016-03-31;1771700060021
90185170;TARCEVA;25 MG COM REV CT BL AL PVC X 30;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2012-10-10;;2014-08-31;1010006510011
90185153;TARCEVA;100 MG COM REV CT BL AL PVC X 30;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2012-10-10;;2014-08-31;1010006510021
90185161;TARCEVA;150 MG COM REV CT BL AL PVC X 30;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2012-10-10;;2014-08-31;1010006510038
90333934;OFEV;100 MG CAP MOLE CT BL AL AL X 60;BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.;2016-06-01;;2016-08-31;1036701730011
90333942;OFEV;150 MG CAP MOLE CT BL AL AL X 60;BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.;2016-06-01;;2016-08-31;1036701730028
90392094;ENBREL PFS;25 MG SOL INJ CT 4 SER PREENCH C/ AGU X 0,5 ML + 8 LENÇOS;LABORATÓRIOS PFIZER LTDA;2018-01-01;;2018-03-31;1021602500026
90392108;ENBREL PFS;25 MG SOL INJ CT 2 SER PREENCH C/ AGU X 0,5 ML + 2 LENÇOS;LABORATÓRIOS PFIZER LTDA;2018-01-01;;2018-03-31;1021602500077
90392116;ENBREL PFS;25 MG SOL INJ CT 4 SER PREENCH C/ AGU X 0,5 ML + 4 LENÇOS;LABORATÓRIOS PFIZER LTDA;2018-01-01;;2018-03-31;1021602500085
90392124;ENBREL PFS;50 MG SOL INJ CT 4 SER PREENCH C/ AGU X 1,0 ML + 8 LENÇOS;LABORATÓRIOS PFIZER LTDA;2018-01-01;;2018-03-31;1021602500042
90392132;ENBREL PFS;50 MG SOL INJ CT 4 SER PREENCH X 1,0 ML + SIST APLIC PLAS (PEN) + 8 LENÇOS;LABORATÓRIOS PFIZER LTDA;2018-01-01;;2018-03-31;1021602500069
90392140;ENBREL PFS;50 MG SOL INJ CT 2 SER PREENCH X 1,0 ML + SIST APLIC PLAS (PEN) + 4 LENÇOS;LABORATÓRIOS PFIZER LTDA;2018-01-01;;2018-03-31;1021602500050
90392159;ENBREL PFS;50 MG SOL INJ CT 2 SER PREENCH C/ AGU X 1,0 ML + 2 LENÇOS;LABORATÓRIOS PFIZER LTDA;2018-01-01;;2018-03-31;1021602500093
90392167;ENBREL PFS;50 MG SOL INJ CT 4 SER PREENCH C/ AGU X 1,0 ML + 4 LENÇOS;LABORATÓRIOS PFIZER LTDA;2018-01-01;;2018-03-31;1021602500107
90392175;ENBREL PFS;50 MG SOL INJ CT 2 SER PREENCH X 1,0 ML + SIST APLIC PLAS (PEN) + 2 LENÇOS;LABORATÓRIOS PFIZER LTDA;2018-01-01;;2018-03-31;1021602500115
90392183;ENBREL PFS;50 MG SOL INJ CT 4 SER PREENCH X 1,0 ML + SIST APLIC PLAS (PEN) + 4 LENÇOS;LABORATÓRIOS PFIZER LTDA;2018-01-01;;2018-03-31;1021602500123
90422643;ENBREL PFS;50 MG SOL INJ CT 2 SER PREENCH X 1,0 ML + CAN APLIC PLAS (DUPLO CLIQUE) + 4 LENÇOS;LABORATÓRIOS PFIZER LTDA;2019-03-01;;2019-05-31;1021602500131
90422651;ENBREL PFS;50 MG SOL INJ CT 2 SER PREENCH X 1,0 ML + CAN APLIC PLAS (DUPLO CLIQUE) + 2 LENÇOS;LABORATÓRIOS PFIZER LTDA;2019-03-01;;2019-05-31;1021602500141
90422660;ENBREL PFS;50 MG SOL INJ CT 4 SER PREENCH X 1,0 ML + CAN APLIC PLAS (DUPLO CLIQUE) + 8 LENÇOS;LABORATÓRIOS PFIZER LTDA;2019-03-01;;2019-05-31;1021602500158
90422678;ENBREL PFS;50 MG SOL INJ CT 4 SER PREENCH X 1,0 ML + CAN APLIC PLAS (DUPLO CLIQUE) + 4 LENÇOS;LABORATÓRIOS PFIZER LTDA;2019-03-01;;2019-05-31;1021602500166
90423658;BRENZYS;50 MG/ ML SOL INJ CT 4 SER PREENCH X 1,0 ML;SAMSUNG BIOEPIS BR PHARMACEUTICAL LTDA.;2019-03-01;;2019-05-31;1592100010023
90392043;ENBREL;25 MG PÓ LIOF INJ CT 4 EST X 1 FA VD INC + 1 SER PREENCH DIL X 1 ML + 1 AGU+ 1 ADAPT + 2 LENÇOS;LABORATÓRIOS PFIZER LTDA;2018-01-01;;2018-03-31;1021602510021
90030850;EPÓSIDO;20 MG/ML SOL INJ CT 10 FA VD INC X 5 ML;BLAU FARMACÊUTICA S.A.;2016-01-01;;2016-03-31;1163700360034
90035844;VEPESID;50 MG CAPGEL MOLE CT FR VD AMB X 20;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1018001350046
90291891;EUNADES CS;20 MG/ML SOL INJ CT 10 FA PLAS TRANS X 5 ML (REST HOSP);LABORATÓRIOS PFIZER LTDA;2014-05-01;;2014-08-31;1021602150017
90381904;EVOPOSDO;20 MG/ML SOL INJ CT AMP VD AMB X 5 ML;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2018-01-01;;2018-03-31;1211003610016
90381912;EVOPOSDO;20 MG/ML SOL INJ CT FA VD AMB X 5 ML;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2018-01-01;;2018-03-31;1211003610024
90406176;EUNADES CS;20 MG/ML SOL INJ CT 10 FA PLAS TRANS X 5 ML;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2019-03-01;;2019-05-31;1211004060011
90344030;EVOPOSDO;20 MG/ML SOL INJ CT AMP VD AMB X 5 ML;HOSPIRA PRODUTOS HOSPITALARES LTDA;2016-06-01;;2016-08-31;1625000130019
90203160;TEVAETOPO;20 MG/ ML SOL INJ CT 10 FA VD INC X 5 ML;TEVA FARMACÊUTICA LTDA.;2012-10-10;;2014-08-31;1557300070013
90399820;EVOPOSDO;20 MG/ML SOL INJ CT FA VD AMB X 5 ML;FARMARIN INDUSTRIA E COMERCIO LTDA;2019-03-01;;2019-05-31;1168800150024
90344049;EVOPOSDO;20 MG/ML SOL INJ CT FA VD AMB X 5 ML;HOSPIRA PRODUTOS HOSPITALARES LTDA;2016-06-01;;2016-08-31;1625000130027
90305027;EVEROLIMO;0,5 MG COM CT BL AL/AL X 60 (EMB HOSP);FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;2016-01-01;;2016-03-31;1103901690011
90305035;EVEROLIMO;0,75 MG COM CT BL AL/AL X 60 (EMB HOSP) ;FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;2016-01-01;;2016-03-31;1103901690021
90305043;EVEROLIMO;1,0 MG COM CT BL AL/AL X 60 (EMB HOSP) ;FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;2016-01-01;;2016-03-31;1103901690038
90305051;EVEROLIMO;2,5 MG COM CT BL AL/AL X 30 (EMB HOSP) ;FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;2016-01-01;;2016-03-31;1103901690046
90305060;EVEROLIMO;5,0 MG COM CT BL AL/AL X 30 (EMB HOSP) ;FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;2016-01-01;;2016-03-31;1103901690054
90305078;EVEROLIMO;10 MG COM CT BL AL/AL X 30 (EMB HOSP) ;FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;2016-01-01;;2016-03-31;1103901690062
90382218;OSYS;0,5 MG COM CT BL AL AL X 60;LIBBS FARMACÊUTICA LTDA;2018-01-01;;2018-03-31;1003301980012
90382226;OSYS;0,75 MG COM CT BL AL AL X 60;LIBBS FARMACÊUTICA LTDA;2018-01-01;;2018-03-31;1003301980020
90382234;OSYS;1,0 MG COM CT BL AL AL X 60;LIBBS FARMACÊUTICA LTDA;2018-01-01;;2018-03-31;1003301980039
90169689;CERTICAN;0,50 MG COM CT BL AL/AL X 60;NOVARTIS BIOCIENCIAS S.A;2012-10-10;;2014-08-31;1006809590020
90169697;CERTICAN;0,75 MG COM CT BL AL/AL X 60;NOVARTIS BIOCIENCIAS S.A;2012-10-10;;2014-08-31;1006809590039
90169700;CERTICAN;1,00 MG COM CT BL AL/AL X 60;NOVARTIS BIOCIENCIAS S.A;2012-10-10;;2014-08-31;1006809590047
90169271;AFINITOR;5 MG COM CT BL AL/AL X 30;NOVARTIS BIOCIENCIAS S.A;2012-10-10;;2014-08-31;1006810650015
90169263;AFINITOR;10 MG COM CT BL AL/AL X 30;NOVARTIS BIOCIENCIAS S.A;2012-10-10;;2014-08-31;1006810650023
90236076;AFINITOR;2,5 MG COM CT BL AL/AL X 30;NOVARTIS BIOCIENCIAS S.A;2012-10-10;;2014-08-31;1006810650031
90423798;EVEROLIMO;2,5 MG COM CT BL AL PLAS PVC TRANS X 28;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020011
90423801;EVEROLIMO;2,5 MG COM CT BL AL PLAS PVC TRANS X 280;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020038
90423810;EVEROLIMO;2,5 MG COM CT BL AL PLAS PVC TRANS X 560;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020046
90423828;EVEROLIMO;5 MG COM CT BL AL PLAS PVC TRANS X 28;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020062
90423836;EVEROLIMO;5 MG COM CT BL AL PLAS PVC TRANS X 280;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020089
90423844;EVEROLIMO;5 MG COM CT BL AL PLAS PVC TRANS X 560;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020097
90423852;EVEROLIMO;5 MG COM CT BL AL PLAS PVC TRANS X 1400;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020100
90423860;EVEROLIMO;10 MG COM CT BL AL PLAS PVC TRANS X 28;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020119
90423879;EVEROLIMO;10 MG COM CT BL AL PLAS PVC TRANS X 280;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020135
90423887;EVEROLIMO;10 MG COM CT BL AL PLAS PVC TRANS X 560;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020143
90423895;EVEROLIMO;10 MG COM CT BL AL PLAS PVC TRANS X 1400;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020151
90423909;EVEROLIMO;2,5 MG COM CT BL AL PLAS PVC TRANS X 1400;NATCOFARMA DO BRASIL LTDA;2019-03-01;;2019-05-31;1826100020054
90357450;REPATHA;140 MG/ML SOL INJ CT 3 SER PREENC VD TRANS X 1 ML + CAN APLIC;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2016-10-01;;2016-12-31;1024400070041
90357469;REPATHA;140 MG/ML SOL INJ CT 2 SER PREENC VD TRANS X 1 ML + CAN APLIC;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2016-10-01;;2016-12-31;1024400070033
90357477;REPATHA;140 MG/ML SOL INJ CT 1 SER PREENC VD TRANS X 1 ML + CAN APLIC;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2016-10-01;;2016-12-31;1024400070025
90357485;REPATHA;140 MG/ML SOL INJ CT SER PREENC VD TRANS X 1 ML;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2016-10-01;;2016-12-31;1024400070017
90130553;AROMASIN;25 MG DRG CT BL AL PLAS OPC X 30;LABORATÓRIOS PFIZER LTDA;2012-10-10;;2014-08-31;1021601410023
90351452;EXEMESTANO;25 MG DRG CT BL AL PLAS OPC X 15;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2016-10-01;;2016-12-31;1211003350014
90351460;EXEMESTANO;25 MG DRG CT BL AL PLAS OPC X 30;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2016-10-01;;2016-12-31;1211003350022
90351479;EXEMESTANO;25 MG DRG CT BL AL PLAS OPC X 90;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2016-10-01;;2016-12-31;1211003350030
90406036;AROMASIN;25 MG DRG CT BL AL PLAS OPC X 30;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2019-03-01;;2019-05-31;1211003970020
90429028;EXEMESTANO;25 MG COM REV CT BL AL PLAS OPC X 30;SUN FARMACÊUTICA DO BRASIL LTDA;2019-06-01;;2019-08-31;1468200660063
90429052;EMAH;25 MG COM REV CT BL AL PLAS OPC X 30;SUN FARMACÊUTICA DO BRASIL LTDA;2019-06-01;;2019-08-31;1468200720066
90429060;EMAH;25 MG COM REV CT BL AL PLAS OPC X 90;SUN FARMACÊUTICA DO BRASIL LTDA;2019-06-01;;2019-08-31;1468200720082
90415256;EXEMESTANO;25 MG COM REV CT BL AL PLAS OPC X 30;ACCORD FARMACÊUTICA LTDA;2019-03-01;;2019-05-31;1553700480046
90291972;FAMPYRA;10 MG COM REV LIB PROL CT FR PE X 28;BIOGEN BRASIL PRODUTOS FARMACÊUTICOS LTDA;2016-01-01;;2016-03-31;1699300030021
90291964;FAMPYRA;10 MG COM REV LIB PROL CT FR PE X 56;BIOGEN BRASIL PRODUTOS FARMACÊUTICOS LTDA;2016-01-01;;2016-03-31;1699300030013
90397649;LANEXAT;0,1 MG/ML SOL INJ IV CT 5 AMP VD TRANS X 5 ML;ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA;2019-03-01;;2019-05-31;1376401610017
90046269;FLUMAZIL;0,1 MG/ML SOL INJ CT 5 AMP VD INC X 5 ML;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;2012-10-10;;2014-08-31;1029802870027
90302265;FLUMAZIL;0,1 MG/ML SOL INJ CX 10 AMP VD TRANS X 5 ML;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;2016-01-01;;2016-03-31;1029802870035
90403363;FLUMAZENIL;0,1 MG/ML SOL INJ CT 5 AMP VD TRANS X 5 ML;HIPOLABOR FARMACEUTICA LTDA;2019-03-01;;2019-05-31;1134301960018
90403398;FLUMAZENIL;0,1 MG/ML SOL INJ CX 100 AMP VD TRANS X 5 ML;HIPOLABOR FARMACEUTICA LTDA;2019-03-01;;2019-05-31;1134301960026
90102380;FLUNEXIL;0,1 MG/ML SOL INJ IV CT 5 AMP VD INC X 5 ML ;INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1006302230021
90338499;FLUMAZENIL;0,1 MG/ML SOL INJ IV CX 25 AMP VD INC X 5 ML ;INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA;2016-06-01;;2016-08-31;1006302350017
90338502;FLUMAZENIL;0,1 MG/ML SOL INJ IV CT 5 AMP VD INC X 5 ML ;INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA;2016-06-01;;2016-08-31;1006302350025
90338510;FLUMAZENIL;0,1 MG/ML SOL INJ IV CX 10 AMP VD INC X 5 ML ;INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA;2016-06-01;;2016-08-31;1006302350033
90339231;FLUMAZENIL;0,1 MG/ML SOL INJ CT 50 AMP VD AMB X 5 ML (EMB HOSP);LABORATÓRIO TEUTO BRASILEIRO S/A;2016-06-01;;2016-08-31;1037006350075
90339266;LENAZEN;0,1 MG/ML SOL INJ CT 50 AMP VD AMB X 5 ML (EMB HOSP);LABORATÓRIO TEUTO BRASILEIRO S/A;2016-06-01;;2016-08-31;1037006500077
90350855;LENAZEN;0,1 MG/ML SOL INJ CT 5 AMP VD AMB X 5 ML (EMB HOSP);LABORATÓRIO TEUTO BRASILEIRO S/A;2016-10-01;;2016-12-31;1037006500034
90404211;FLUMAZENIL;0,1 MG/ML SOL INJ CT 5 AMP VD AMB X 5 ML (EMB HOSP);LABORATÓRIO TEUTO BRASILEIRO S/A;2019-03-01;;2019-05-31;1037006350032
90363280;FLUZANTIC;0,1 MG/ML SOL INJ CT AMP VD AMB X 5 ML (EMB HOSP);WYETH INDÚSTRIA FARMACÊUTICA LTDA;2017-04-10;;2017-07-09;1211003320018
90363299;FLUZANTIC;0,1 MG/ML SOL INJ CT 3 AMP VD AMB X 5 ML (EMB HOSP);WYETH INDÚSTRIA FARMACÊUTICA LTDA;2017-04-10;;2017-07-09;1211003320026
90363302;FLUZANTIC;0,1 MG/ML SOL INJ CT 5 AMP VD AMB X 5 ML (EMB HOSP);WYETH INDÚSTRIA FARMACÊUTICA LTDA;2017-04-10;;2017-07-09;1211003320034
90363310;FLUZANTIC;0,1 MG/ML SOL INJ 6 CT AMP VD AMB X 5 ML (EMB HOSP);WYETH INDÚSTRIA FARMACÊUTICA LTDA;2017-04-10;;2017-07-09;1211003320042
90363329;FLUZANTIC;0,1 MG/ML SOL INJ CT 10 AMP VD AMB X 5 ML (EMB HOSP);WYETH INDÚSTRIA FARMACÊUTICA LTDA;2017-04-10;;2017-07-09;1211003320050
90363337;FLUZANTIC;0,1 MG/ML SOL INJ CT 25 AMP VD AMB X 5 ML (EMB HOSP);WYETH INDÚSTRIA FARMACÊUTICA LTDA;2017-04-10;;2017-07-09;1211003320069
90363345;FLUZANTIC;0,1 MG/ML SOL INJ CT 50 AMP VD AMB X 5 ML (EMB HOSP);WYETH INDÚSTRIA FARMACÊUTICA LTDA;2017-04-10;;2017-07-09;1211003320077
90363353;FLUZANTIC;0,1 MG/ML SOL INJ CT 60 AMP VD AMB X 5 ML (EMB HOSP);WYETH INDÚSTRIA FARMACÊUTICA LTDA;2017-04-10;;2017-07-09;1211003320085
90363361;FLUZANTIC;0,1 MG/ML SOL INJ CT 100 AMP VD AMB X 5 ML (EMB HOSP);WYETH INDÚSTRIA FARMACÊUTICA LTDA;2017-04-10;;2017-07-09;1211003320093
90363370;FLUZANTIC;0,1 MG/ML SOL INJ CT 120 AMP VD AMB X 5 ML (EMB HOSP);WYETH INDÚSTRIA FARMACÊUTICA LTDA;2017-04-10;;2017-07-09;1211003320107
90184513;LANEXAT;0,1 MG/ML SOL INJ IV CT 5 AMP VD INC X 5 ML;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2012-10-10;;2014-08-31;1010001480015
90208650;FLUMAZENIL;0,1 MG/ML SOL INJ IV CT 5 AMP VD INC X 5 ML;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;2012-10-10;;2014-08-31;1049713260015
90068661;FLUORURACILA;25 MG/ML SOL INJ CT 50 FA VD INC X 10 ML (EMB HOSP);EUROFARMA LABORATÓRIOS S.A.;2016-01-01;;2016-03-31;1004307950040
90424999;FLUSAN;50 MG/ML SOL INJ CT 50 FA VD INC X 10 ML;EUROFARMA LABORATÓRIOS S.A.;2019-06-01;;2019-08-31;1004310410043
90068688;FLUSAN;50 MG/ML SOL INJ CT 20 FA VD INC X 20 ML;EUROFARMA LABORATÓRIOS S.A.;2016-01-01;;2016-03-31;1004310410061
90211553;EFURIX;50 MG/G CREM DERM CT BG AL X 15 G ;VALEANT FARMACÊUTICA DO BRASIL LTDA;2012-10-10;;2014-08-31;1057500390011
90120965;FLUORURACILA;25 MG/ML SOL INJ CT 20 FA VD INC X 10 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2012-10-10;;2014-08-31;1064601770041
90228910;FLUORURACILA;25 MG/ML SOL INJ CT FA VD INC X 40 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2012-10-10;;2014-08-31;1064601770112
90228928;FLUORURACILA;25 MG/ML SOL INJ CX 50 FA VD INC X 40 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2012-10-10;;2014-08-31;1064601770139
90228936;FLUORURACILA;25 MG/ML SOL INJ CT FA VD INC X 20 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2012-10-10;;2014-08-31;1064601770074
90228944;FLUORURACILA;25 MG/ML SOL INJ CT 5 FA VD INC X 20 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2012-10-10;;2014-08-31;1064601770082
90228952;FLUORURACILA;25 MG/ML SOL INJ CT 50 FA VD INC X 10 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2012-10-10;;2014-08-31;1064601770058
90228960;FLUORURACILA;25 MG/ML SOL INJ CX 50 FA VD INC X 20 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2012-10-10;;2014-08-31;1064601770104
90144473;FAULDFLUOR;50 MG/ML SOL INJ CT FA VD INC X 50 ML ;LIBBS FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1003301390045
90144457;FAULDFLUOR;50 MG/ML SOL INJ CT 5 FA VD INC X 10 ML ;LIBBS FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1003301390029
90002326;FLUORURACILA;50 MG/ML SOL INJ CT FA VD INC X 5 ML;ACCORD FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1553700210014
90002300;FLUORURACILA;50 MG/ML SOL INJ CT FA VD INC X 10 ML;ACCORD FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1553700210022
90002318;FLUORURACILA;50 MG/ML SOL INJ CT FA VD INC X 20 ML;ACCORD FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1553700210030
90002490;NEUGRAST;50 MG/ML SOL INJ CT FA VD INC X 5 ML;ACCORD FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1553700220011
90002474;NEUGRAST;50 MG/ML SOL INJ CT FA VD INC X 10 ML;ACCORD FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1553700220028
90002482;NEUGRAST;50 MG/ML SOL INJ CT FA VD INC X 20 ML;ACCORD FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1553700220036
90300009;FLUTAMIDA;250 MG COM CT BL AL PLAS TRANS X 20 ;BLAU FARMACÊUTICA S.A.;2016-01-01;;2016-03-31;1163701280018
90300017;FLUTAMIDA;250 MG COM CT BL AL PLAS TRANS X 60;BLAU FARMACÊUTICA S.A.;2016-01-01;;2016-03-31;1163701280026
90300025;FLUTAMIDA;250 MG COM CT BL AL PLAS TRANS X 90;BLAU FARMACÊUTICA S.A.;2016-01-01;;2016-03-31;1163701280034
90333748;TEFLUT;250 MG COM CT BL AL PLAS TRANS X 20 ;BLAU FARMACÊUTICA S.A.;2016-06-01;;2016-08-31;1163701310014
90333756;TEFLUT;250 MG COM CT BL AL PLAS TRANS X 60;BLAU FARMACÊUTICA S.A.;2016-06-01;;2016-08-31;1163701310022
90333764;TEFLUT;250 MG COM CT BL AL PLAS TRANS X 90;BLAU FARMACÊUTICA S.A.;2016-06-01;;2016-08-31;1163701310030
90068750;FOLINATO DE CÁLCIO;50 MG PO LIOF P/ SOL INJ CX 50 FA VD AMB (EMB HOSP);EUROFARMA LABORATÓRIOS S.A.;2016-01-01;;2016-03-31;1004307760020
90068742;FOLINATO DE CÁLCIO;10 MG/ML SOL INJ IV/IM CT 10 FA VD INC X 30 ML;EUROFARMA LABORATÓRIOS S.A.;2016-01-01;;2016-03-31;1004310310091
