cd_procedimento,termo,categoria,tot_qt,tot_vl,mean_vl
30214041,TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO PRIMÁRIO,80 ou mais,17,31262.92,1839
30214041,TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO PRIMÁRIO,Não identificado,3,2628.9,876.3
30214050,TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO SECUNDÁRIO,15 a 19,2,2265.45,1132.72
30214050,TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO SECUNDÁRIO,20 a 29,8,13331.03,1666.38
30214050,TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO SECUNDÁRIO,30 a 39,28,54642.84,1951.53
30214050,TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO SECUNDÁRIO,40 a 49,47,84277.89,1793.15
30214050,TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO SECUNDÁRIO,50 a 59,52,99031.41,1904.45
30214050,TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO SECUNDÁRIO,60 a 69,34,60511.52,1779.75
30214050,TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO SECUNDÁRIO,70 a 79,16,33930.87,2120.68
30214050,TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO SECUNDÁRIO,80 ou mais,4,7435.28,1858.82
30214050,TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO SECUNDÁRIO,Não identificado,2,3813.26,1906.63
30215013,CRANIOPLASTIA,1 a 4,23,22633.65,984.07
30215013,CRANIOPLASTIA,10 a 14,20,16898.24,844.91
30215013,CRANIOPLASTIA,15 a 19,21,32585.7,1551.7
30215013,CRANIOPLASTIA,20 a 29,81,106748.12,1317.88
30215013,CRANIOPLASTIA,30 a 39,167,207931.83,1245.1
30215013,CRANIOPLASTIA,40 a 49,173,177898.43,1028.31
30215013,CRANIOPLASTIA,5 a 9,14,15174.58,1083.9
30215013,CRANIOPLASTIA,50 a 59,199.8,201328.83,1007.65
30215013,CRANIOPLASTIA,60 a 69,183,208764.82,1140.79
30215013,CRANIOPLASTIA,70 a 79,118,114237.35,968.11
30215013,CRANIOPLASTIA,80 ou mais,51.5,54000.35,1048.55
30215013,CRANIOPLASTIA,<1,15,8104.57,540.3
30215013,CRANIOPLASTIA,Não identificado,16,28183.05,1761.44
30215021,CRANIOTOMIA DESCOMPRESSIVA,1 a 4,25,27157.74,1086.31
30215021,CRANIOTOMIA DESCOMPRESSIVA,10 a 14,18,24534.57,1363.03
30215021,CRANIOTOMIA DESCOMPRESSIVA,15 a 19,22,34949.7,1588.62
30215021,CRANIOTOMIA DESCOMPRESSIVA,20 a 29,68,79556.53,1169.95
30215021,CRANIOTOMIA DESCOMPRESSIVA,30 a 39,136,167924.29,1234.74
30215021,CRANIOTOMIA DESCOMPRESSIVA,40 a 49,151,215652.97,1428.17
30215021,CRANIOTOMIA DESCOMPRESSIVA,5 a 9,27,54917.16,2033.97
30215021,CRANIOTOMIA DESCOMPRESSIVA,50 a 59,228,298828.56,1310.65
30215021,CRANIOTOMIA DESCOMPRESSIVA,60 a 69,218,375217.71,1721.18
30215021,CRANIOTOMIA DESCOMPRESSIVA,70 a 79,188,251332.49,1336.87
30215021,CRANIOTOMIA DESCOMPRESSIVA,80 ou mais,145,551722.96,3804.99
30215021,CRANIOTOMIA DESCOMPRESSIVA,<1,27,64941.91,2405.26
30215021,CRANIOTOMIA DESCOMPRESSIVA,Não identificado,21,27303.14,1300.15
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,1 a 4,9,10530.11,1170.01
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,10 a 14,5,6237.07,1247.41
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,15 a 19,3,4383.5,1461.17
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,20 a 29,21,19665.67,936.46
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,30 a 39,35,41975.85,1199.31
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,40 a 49,24,26410.03,1100.42
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,5 a 9,2,2073.61,1036.81
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,50 a 59,17,21530.46,1266.5
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,60 a 69,20,22448.64,1122.43
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,70 a 79,14,14640.9,1045.78
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,80 ou mais,6,7018.86,1169.81
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,<1,5,11868.66,2373.73
30215030,CRANIOTOMIA PARA TUMORES ÓSSEOS,Não identificado,3,5033.5,1677.83
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,1 a 4,99,281865.8,2847.13
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,10 a 14,55,121670.63,2212.19
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,15 a 19,53,118923.56,2243.84
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,20 a 29,167,449092.75,2689.18
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,30 a 39,381,985092.59,2585.54
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,40 a 49,499,1475400.88,2956.72
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,5 a 9,56,136927.56,2445.13
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,50 a 59,523,1337619.8,2557.59
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,60 a 69,451,1276797.76,2831.04
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,70 a 79,382,1087742.95,2847.49
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,80 ou mais,272,1041755.62,3829.98
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,<1,154,552087.46,3584.98
30215048,RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,Não identificado,29,65212.2,2248.7
30215056,RETIRADA DE CRANIOPLASTIA,1 a 4,1,0,0
30215056,RETIRADA DE CRANIOPLASTIA,10 a 14,2,21373.06,10686.53
30215056,RETIRADA DE CRANIOPLASTIA,15 a 19,1,167.2,167.2
30215056,RETIRADA DE CRANIOPLASTIA,20 a 29,6,3195.48,532.58
30215056,RETIRADA DE CRANIOPLASTIA,30 a 39,7,3554.78,507.83
30215056,RETIRADA DE CRANIOPLASTIA,40 a 49,14,7971.85,569.42
30215056,RETIRADA DE CRANIOPLASTIA,5 a 9,1,636.97,636.97
30215056,RETIRADA DE CRANIOPLASTIA,50 a 59,17,9679.7,569.39
30215056,RETIRADA DE CRANIOPLASTIA,60 a 69,4,594.35,148.59
30215056,RETIRADA DE CRANIOPLASTIA,70 a 79,7,3086.94,440.99
30215056,RETIRADA DE CRANIOPLASTIA,80 ou mais,3,1718.19,572.73
30215056,RETIRADA DE CRANIOPLASTIA,<1,1,0,0
30215056,RETIRADA DE CRANIOPLASTIA,Não identificado,2,58.6,29.3
30215072,TRATAMENTO CIRÚRGICO DA CRANIOSSINOSTOSE,1 a 4,38,88308.13,2323.9
30215072,TRATAMENTO CIRÚRGICO DA CRANIOSSINOSTOSE,20 a 29,1,755.19,755.19
30215072,TRATAMENTO CIRÚRGICO DA CRANIOSSINOSTOSE,40 a 49,1,451.66,451.66
30215072,TRATAMENTO CIRÚRGICO DA CRANIOSSINOSTOSE,5 a 9,4,7317.91,1829.48
30215072,TRATAMENTO CIRÚRGICO DA CRANIOSSINOSTOSE,50 a 59,1,902.49,902.49
30215072,TRATAMENTO CIRÚRGICO DA CRANIOSSINOSTOSE,<1,134,216664.08,1616.9
30215072,TRATAMENTO CIRÚRGICO DA CRANIOSSINOSTOSE,Não identificado,2,2081.66,1040.83
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,1 a 4,8,7041.83,880.23
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,10 a 14,3,2448.85,816.28
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,15 a 19,6,8332.7,1388.78
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,20 a 29,17,22706.62,1335.68
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,30 a 39,18,20458.86,1136.6
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,40 a 49,17,22383.03,1316.65
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,5 a 9,7,9094.91,1299.27
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,50 a 59,12,19863.47,1655.29
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,60 a 69,14,11773.62,840.97
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,70 a 79,5,6176.65,1235.33
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,80 ou mais,4,9075.67,2268.92
30215080,TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,<1,8,30025.68,3753.21
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,1 a 4,1,1186.64,1186.64
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,10 a 14,4,2217.73,554.43
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,15 a 19,3,1737.15,579.05
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,20 a 29,26,32144.74,1236.34
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,30 a 39,29,27258.71,939.96
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,40 a 49,66,103217.21,1563.9
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,5 a 9,4,4565.31,1141.33
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,50 a 59,79,69524.28,880.05
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,60 a 69,68,73514.18,1081.09
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,70 a 79,39.5,47169.04,1194.15
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,80 ou mais,23,30941.28,1345.27
30215099,TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,Não identificado,5,4707.45,941.49
30301017,ABSCESSO DE PÁLPEBRA - DRENAGEM,1 a 4,7.3,1213.81,166.28
30301017,ABSCESSO DE PÁLPEBRA - DRENAGEM,10 a 14,1,68.76,68.76
30301017,ABSCESSO DE PÁLPEBRA - DRENAGEM,15 a 19,2,35.64,17.82
30301017,ABSCESSO DE PÁLPEBRA - DRENAGEM,20 a 29,4,252.8,63.2
30301017,ABSCESSO DE PÁLPEBRA - DRENAGEM,30 a 39,2,724.24,362.12
30301017,ABSCESSO DE PÁLPEBRA - DRENAGEM,40 a 49,4,729.24,182.31
30301017,ABSCESSO DE PÁLPEBRA - DRENAGEM,5 a 9,4,437.73,109.43
30301017,ABSCESSO DE PÁLPEBRA - DRENAGEM,50 a 59,1,100.98,100.98
30301017,ABSCESSO DE PÁLPEBRA - DRENAGEM,60 a 69,3,224.86,74.95
30301017,ABSCESSO DE PÁLPEBRA - DRENAGEM,70 a 79,3,227.12,75.71
30301017,ABSCESSO DE PÁLPEBRA - DRENAGEM,Não identificado,1,78.4,78.4
30301025,BIÓPSIA DE PÁLPEBRA,20 a 29,1,61.39,61.39
30301025,BIÓPSIA DE PÁLPEBRA,40 a 49,5,351.83,70.37
30301025,BIÓPSIA DE PÁLPEBRA,50 a 59,5,483.58,96.72
30301025,BIÓPSIA DE PÁLPEBRA,60 a 69,1,45.82,45.82
30301025,BIÓPSIA DE PÁLPEBRA,70 a 79,7,776.27,110.9
30301025,BIÓPSIA DE PÁLPEBRA,80 ou mais,1,2000,2000
30301025,BIÓPSIA DE PÁLPEBRA,Não identificado,1,52.74,52.74
30301033,BLEFARORRAFIA,1 a 4,3,908.84,302.95
30301033,BLEFARORRAFIA,30 a 39,3,340.96,113.65
30301033,BLEFARORRAFIA,40 a 49,12,24169.23,2014.1
30301033,BLEFARORRAFIA,5 a 9,1,325.17,325.17
30301033,BLEFARORRAFIA,50 a 59,19,16851.02,886.9
30301033,BLEFARORRAFIA,60 a 69,18,13878.95,771.05
30301033,BLEFARORRAFIA,70 a 79,9,3046.08,338.45
30301033,BLEFARORRAFIA,80 ou mais,2,1675.14,837.57
30301033,BLEFARORRAFIA,Não identificado,4,3529.75,882.44
30301041,CALÁZIO - EXÉRESE,1 a 4,12,2598.43,216.54
30301041,CALÁZIO - EXÉRESE,10 a 14,26,5749.11,221.12
30301041,CALÁZIO - EXÉRESE,15 a 19,33,3553.27,107.67
30301041,CALÁZIO - EXÉRESE,20 a 29,115,268175.17,2331.96
30301041,CALÁZIO - EXÉRESE,30 a 39,121,23411.69,193.49
30301041,CALÁZIO - EXÉRESE,40 a 49,83,12023.53,144.86
30301041,CALÁZIO - EXÉRESE,5 a 9,16,2661.41,166.34
30301041,CALÁZIO - EXÉRESE,50 a 59,75,13453.37,179.38
30301041,CALÁZIO - EXÉRESE,60 a 69,44,6661.02,151.39
30301041,CALÁZIO - EXÉRESE,70 a 79,20,3519.32,175.97
30301041,CALÁZIO - EXÉRESE,80 ou mais,2,134.91,67.46
30301041,CALÁZIO - EXÉRESE,Não identificado,2,80.48,40.24
30301050,CANTOPLASTIA LATERAL,1 a 4,5,1257.45,251.49
30301050,CANTOPLASTIA LATERAL,10 a 14,17,5567.91,327.52
30301050,CANTOPLASTIA LATERAL,15 a 19,24,5651.76,235.49
30301050,CANTOPLASTIA LATERAL,20 a 29,27,6478.62,239.95
30301050,CANTOPLASTIA LATERAL,30 a 39,33,11524.84,349.24
30301050,CANTOPLASTIA LATERAL,40 a 49,70,28524.92,407.5
30301050,CANTOPLASTIA LATERAL,5 a 9,1,282.4,282.4
30301050,CANTOPLASTIA LATERAL,50 a 59,138,51579.59,373.77
30301050,CANTOPLASTIA LATERAL,60 a 69,131,44172.35,337.19
30301050,CANTOPLASTIA LATERAL,70 a 79,158,49844.13,315.47
30301050,CANTOPLASTIA LATERAL,80 ou mais,91,24589.5,270.21
30301050,CANTOPLASTIA LATERAL,<1,5,5884.33,1176.87
30301050,CANTOPLASTIA LATERAL,Não identificado,7,3452.49,493.21
30301068,CANTOPLASTIA MEDIAL,1 a 4,4,1780.45,445.11
30301068,CANTOPLASTIA MEDIAL,10 a 14,16,5985.66,374.1
30301068,CANTOPLASTIA MEDIAL,15 a 19,17,4226.53,248.62
30301068,CANTOPLASTIA MEDIAL,20 a 29,9,2031.13,225.68
30301068,CANTOPLASTIA MEDIAL,30 a 39,13,3999.8,307.68
30301068,CANTOPLASTIA MEDIAL,40 a 49,13,2968.93,228.38
30301068,CANTOPLASTIA MEDIAL,5 a 9,4,2868.38,717.1
30301068,CANTOPLASTIA MEDIAL,50 a 59,20,5569.08,278.45
30301068,CANTOPLASTIA MEDIAL,60 a 69,13,4223.5,324.88
30301068,CANTOPLASTIA MEDIAL,70 a 79,4,1686.48,421.62
30301068,CANTOPLASTIA MEDIAL,80 ou mais,10,4396.32,439.63
30301068,CANTOPLASTIA MEDIAL,<1,2,416.13,208.06
30301076,COLOBOMA - COM PLÁSTICA,1 a 4,2,225.7,112.85
30301076,COLOBOMA - COM PLÁSTICA,20 a 29,1,860,860
30301076,COLOBOMA - COM PLÁSTICA,30 a 39,3,2521.79,840.6
30301076,COLOBOMA - COM PLÁSTICA,40 a 49,1,0,0
30301076,COLOBOMA - COM PLÁSTICA,60 a 69,2,1520,760
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,1 a 4,3,3007.54,1002.51
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,10 a 14,6,1284.28,214.05
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,15 a 19,2,1276.4,638.2
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,20 a 29,40,24629.2,615.73
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,30 a 39,59,29382.16,498
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,40 a 49,177.7,122862.57,691.4
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,5 a 9,4,1198.35,299.59
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,50 a 59,407,176067.46,432.6
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,60 a 69,350.5,145517.15,415.17
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,70 a 79,618,273347.69,442.31
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,80 ou mais,560.7,233075.41,415.69
30301084,CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,Não identificado,11,6134,557.64
30301092,CORREÇÃO DE BOLSAS PALPEBRAIS - UNILATERAL,30 a 39,7,4829.41,689.92
30301092,CORREÇÃO DE BOLSAS PALPEBRAIS - UNILATERAL,40 a 49,7,9550.94,1364.42
30301092,CORREÇÃO DE BOLSAS PALPEBRAIS - UNILATERAL,50 a 59,25,13803.02,552.12
30301092,CORREÇÃO DE BOLSAS PALPEBRAIS - UNILATERAL,60 a 69,17,13474.32,792.61
30301092,CORREÇÃO DE BOLSAS PALPEBRAIS - UNILATERAL,70 a 79,18,13478.09,748.78
30301092,CORREÇÃO DE BOLSAS PALPEBRAIS - UNILATERAL,80 ou mais,6,2214.99,369.16
30301106,DERMATOCALAZE OU BLEFAROCALAZE EXÉRESE - UNILATERAL,1 a 4,2,427,213.5
30301106,DERMATOCALAZE OU BLEFAROCALAZE EXÉRESE - UNILATERAL,30 a 39,24,24894.31,1037.26
30301106,DERMATOCALAZE OU BLEFAROCALAZE EXÉRESE - UNILATERAL,40 a 49,125,88179.76,705.44
30301106,DERMATOCALAZE OU BLEFAROCALAZE EXÉRESE - UNILATERAL,5 a 9,1,213.5,213.5
30301106,DERMATOCALAZE OU BLEFAROCALAZE EXÉRESE - UNILATERAL,50 a 59,269.7,199388.39,739.3
30301106,DERMATOCALAZE OU BLEFAROCALAZE EXÉRESE - UNILATERAL,60 a 69,214,147918.22,691.21
30301106,DERMATOCALAZE OU BLEFAROCALAZE EXÉRESE - UNILATERAL,70 a 79,116,109523.52,944.17
30301106,DERMATOCALAZE OU BLEFAROCALAZE EXÉRESE - UNILATERAL,80 ou mais,22,15056.63,684.39
30301106,DERMATOCALAZE OU BLEFAROCALAZE EXÉRESE - UNILATERAL,Não identificado,9,7061.01,784.56
30301114,EPICANTO - CORREÇÃO CIRÚRGICA - UNILATERAL,1 a 4,2,1583.4,791.7
30301114,EPICANTO - CORREÇÃO CIRÚRGICA - UNILATERAL,20 a 29,2,582.48,291.24
30301114,EPICANTO - CORREÇÃO CIRÚRGICA - UNILATERAL,30 a 39,5,5688.31,1137.66
30301114,EPICANTO - CORREÇÃO CIRÚRGICA - UNILATERAL,40 a 49,10,4037.24,403.72
30301114,EPICANTO - CORREÇÃO CIRÚRGICA - UNILATERAL,50 a 59,22,8678.14,394.46
30301114,EPICANTO - CORREÇÃO CIRÚRGICA - UNILATERAL,60 a 69,12,4600.73,383.39
30301122,EPILAÇÃO,60 a 69,4,171.47,42.87
30301122,EPILAÇÃO,70 a 79,8,390.67,48.83
30301122,EPILAÇÃO,80 ou mais,3,92.64,30.88
30301130,EPILAÇÃO DE CÍLIOS (DIATERMO-COAGULAÇÃO),20 a 29,2,413.57,206.78
30301130,EPILAÇÃO DE CÍLIOS (DIATERMO-COAGULAÇÃO),30 a 39,1,777.96,777.96
30301130,EPILAÇÃO DE CÍLIOS (DIATERMO-COAGULAÇÃO),40 a 49,9,1836.95,204.11
30301130,EPILAÇÃO DE CÍLIOS (DIATERMO-COAGULAÇÃO),50 a 59,5,958.06,191.61
30301130,EPILAÇÃO DE CÍLIOS (DIATERMO-COAGULAÇÃO),60 a 69,3,696.4,232.13
30301130,EPILAÇÃO DE CÍLIOS (DIATERMO-COAGULAÇÃO),70 a 79,15,5332.11,355.47
30301130,EPILAÇÃO DE CÍLIOS (DIATERMO-COAGULAÇÃO),80 ou mais,16,6642.58,415.16
30301149,FISSURA PALPEBRAL - CORREÇÃO CIRÚRGICA,10 a 14,1,1398.35,1398.35
30301149,FISSURA PALPEBRAL - CORREÇÃO CIRÚRGICA,20 a 29,2,2531.69,1265.85
30301149,FISSURA PALPEBRAL - CORREÇÃO CIRÚRGICA,30 a 39,2,1329.08,664.54
30301149,FISSURA PALPEBRAL - CORREÇÃO CIRÚRGICA,40 a 49,13,5101.13,392.39
30301149,FISSURA PALPEBRAL - CORREÇÃO CIRÚRGICA,5 a 9,6,2639.51,439.92
30301149,FISSURA PALPEBRAL - CORREÇÃO CIRÚRGICA,50 a 59,10,2193.9,219.39
30301149,FISSURA PALPEBRAL - CORREÇÃO CIRÚRGICA,60 a 69,4,1389.36,347.34
30301149,FISSURA PALPEBRAL - CORREÇÃO CIRÚRGICA,70 a 79,3,2479.99,826.66
30301157,LAGOFTALMO - CORREÇÃO CIRÚRGICA,1 a 4,3,1078.11,359.37
30301157,LAGOFTALMO - CORREÇÃO CIRÚRGICA,10 a 14,2,545.14,272.57
30301157,LAGOFTALMO - CORREÇÃO CIRÚRGICA,20 a 29,16,18524.04,1157.75
30301157,LAGOFTALMO - CORREÇÃO CIRÚRGICA,30 a 39,14,11485.13,820.37
30301157,LAGOFTALMO - CORREÇÃO CIRÚRGICA,40 a 49,23,32343.97,1406.26
30301157,LAGOFTALMO - CORREÇÃO CIRÚRGICA,5 a 9,2,835.61,417.8
30301157,LAGOFTALMO - CORREÇÃO CIRÚRGICA,50 a 59,64,57312.25,895.5
30301157,LAGOFTALMO - CORREÇÃO CIRÚRGICA,60 a 69,66,58053.02,879.59
30301157,LAGOFTALMO - CORREÇÃO CIRÚRGICA,70 a 79,62,29292.43,472.46
30301157,LAGOFTALMO - CORREÇÃO CIRÚRGICA,80 ou mais,53,32863.32,620.06
30301157,LAGOFTALMO - CORREÇÃO CIRÚRGICA,Não identificado,2,352.23,176.12
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),1 a 4,36,20662.32,573.95
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),10 a 14,30,11678.7,389.29
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),15 a 19,36,17571.08,488.09
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),20 a 29,131.9,51295.59,388.9
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),30 a 39,231,419771,1817.19
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),40 a 49,258,133103.36,515.9
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),5 a 9,17,11077.39,651.61
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),50 a 59,292.3,212151.12,725.8
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),60 a 69,230,145407.67,632.21
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),70 a 79,176,105885.53,601.62
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),80 ou mais,105,60714.88,578.24
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),<1,4,1532,383
30301165,PÁLPEBRA - RECONSTRUÇÃO PARCIAL (COM OU SEM RESSECÇÃO DE TUMOR),Não identificado,21,9270.97,441.47
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,1 a 4,53,24134.02,455.36
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,10 a 14,22,6688.46,304.02
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,15 a 19,17,8543.04,502.53
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,20 a 29,87,43585.33,500.98
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,30 a 39,130,52801.78,406.17
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,40 a 49,149,76217.57,511.53
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,5 a 9,36,18691,519.19
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,50 a 59,221,109089.32,493.62
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,60 a 69,279,122674.04,439.69
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,70 a 79,165,79153.9,479.72
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,80 ou mais,165,76666.7,464.65
30301173,PÁLPEBRA - RECONSTRUÇÃO TOTAL (COM OU SEM RESSECÇÃO DE TUMOR) - POR ESTÁGIO,Não identificado,8,4470.86,558.86
30301181,PTOSE PALPEBRAL - CORREÇÃO CIRÚRGICA - UNILATERAL,1 a 4,30,22295.35,743.18
30301181,PTOSE PALPEBRAL - CORREÇÃO CIRÚRGICA - UNILATERAL,10 a 14,17,12750.69,750.04
30301181,PTOSE PALPEBRAL - CORREÇÃO CIRÚRGICA - UNILATERAL,15 a 19,44,22012.5,500.28
30301181,PTOSE PALPEBRAL - CORREÇÃO CIRÚRGICA - UNILATERAL,20 a 29,77,40078.48,520.5
30301181,PTOSE PALPEBRAL - CORREÇÃO CIRÚRGICA - UNILATERAL,30 a 39,322,211471.47,656.74
30301181,PTOSE PALPEBRAL - CORREÇÃO CIRÚRGICA - UNILATERAL,40 a 49,1195,1013990.4,848.53
30301181,PTOSE PALPEBRAL - CORREÇÃO CIRÚRGICA - UNILATERAL,5 a 9,35,21493.7,614.11
