cd_procedimento,termo,categoria,tot_qt,tot_vl,mean_vl
30212030,Esvaziamento cervical radical (especificar o lado),N. I.,10,13601.25,1360.12
30212049,Esvaziamento cervical radical ampliado,Masculino,279,736569.03,2640.03
30212049,Esvaziamento cervical radical ampliado,Feminino,362,869395.74,2401.65
30212049,Esvaziamento cervical radical ampliado,N. I.,10,19440.73,1944.07
30212057,Esvaziamento cervical seletivo (especificar o lado),Masculino,868,994926.62,1146.23
30212057,Esvaziamento cervical seletivo (especificar o lado),Feminino,1658,1727909.02,1042.16
30212057,Esvaziamento cervical seletivo (especificar o lado),N. I.,30,31825.56,1060.85
30212065,Exérese de cisto branquial,Masculino,161,204637.16,1271.04
30212065,Exérese de cisto branquial,Feminino,156,179560.76,1151.03
30212065,Exérese de cisto branquial,N. I.,4,3572.25,893.06
30212073,Exérese de cisto tireoglosso,Masculino,252,276502.92,1097.23
30212073,Exérese de cisto tireoglosso,Feminino,238,259143,1088.84
30212073,Exérese de cisto tireoglosso,N. I.,3,3740.12,1246.71
30212081,"Exérese de tumor benigno, cisto ou fístula cervical",Masculino,425,450780.95,1060.66
30212081,"Exérese de tumor benigno, cisto ou fístula cervical",Feminino,357,384185.24,1076.15
30212081,"Exérese de tumor benigno, cisto ou fístula cervical",N. I.,8,4221.29,527.66
30212090,Linfadenectomia profunda,Masculino,399,247561.38,620.45
30212090,Linfadenectomia profunda,Feminino,439,254342.39,579.37
30212090,Linfadenectomia profunda,N. I.,10,4999.81,499.98
30212103,Linfadenectomia superficial,Masculino,62,25221.12,406.79
30212103,Linfadenectomia superficial,Feminino,50,22170.56,443.41
30212103,Linfadenectomia superficial,N. I.,2,265.7,132.85
30212111,Neuroblastoma cervical - exérese,Masculino,5,12365.01,2473
30212111,Neuroblastoma cervical - exérese,Feminino,8,31112.35,3889.04
30212111,Neuroblastoma cervical - exérese,N. I.,1,2245.96,2245.96
30212120,Punção-biópsia de pescoço,Masculino,11,2473.37,224.85
30212120,Punção-biópsia de pescoço,Feminino,16,2017.76,126.11
30212120,Punção-biópsia de pescoço,N. I.,0,0,0
30212138,Reconstrução de esôfago cervical,Masculino,11,19086.73,1735.16
30212138,Reconstrução de esôfago cervical,Feminino,3,4084.26,1361.42
30212138,Reconstrução de esôfago cervical,N. I.,0,0,0
30212146,Ressecção de tumor de corpo carotídeo,Masculino,15,38027.44,2535.16
30212146,Ressecção de tumor de corpo carotídeo,Feminino,25,95322.33,3812.89
30212146,Ressecção de tumor de corpo carotídeo,N. I.,0,0,0
30212154,Retração cicatricial cervical - por estágio,Masculino,43,58938.94,1370.67
30212154,Retração cicatricial cervical - por estágio,Feminino,68,29369.32,431.9
30212154,Retração cicatricial cervical - por estágio,N. I.,2,951.51,475.76
30212162,Retração cicatricial cervical com emprego de expansores de tecido - por estágio,Masculino,0,0,0
30212162,Retração cicatricial cervical com emprego de expansores de tecido - por estágio,Feminino,6,3493.35,582.22
30212162,Retração cicatricial cervical com emprego de expansores de tecido - por estágio,N. I.,0,0,0
30212170,Torcicolo congênito - tratamento cirúrgico,Masculino,3,2358.9,786.3
30212170,Torcicolo congênito - tratamento cirúrgico,Feminino,5,4381.83,876.37
30212170,Torcicolo congênito - tratamento cirúrgico,N. I.,0,0,0
30212189,Tratamento cirúrgico da lipomatose cervical,Masculino,204,292805.49,1435.32
30212189,Tratamento cirúrgico da lipomatose cervical,Feminino,111,146275.06,1317.79
30212189,Tratamento cirúrgico da lipomatose cervical,N. I.,1,162,162
30212197,Tratamento cirúrgico de fístula com retalho cutâneo,Masculino,31,24687.54,796.37
30212197,Tratamento cirúrgico de fístula com retalho cutâneo,Feminino,18,11887.44,660.41
30212197,Tratamento cirúrgico de fístula com retalho cutâneo,N. I.,0,0,0
30213010,Biópsia de tireóide,Masculino,8,2074.58,259.32
30213010,Biópsia de tireóide,Feminino,19,5377.48,283.03
30213010,Biópsia de tireóide,N. I.,0,0,0
30213029,Bócio mergulhante: extirpação por acesso cérvico-torácico,Masculino,156,469401.26,3008.98
30213029,Bócio mergulhante: extirpação por acesso cérvico-torácico,Feminino,484,1146299.17,2368.39
30213029,Bócio mergulhante: extirpação por acesso cérvico-torácico,N. I.,8,15836.78,1979.6
30213037,Istmectomia ou nodulectomia,Masculino,32,9476.01,296.13
30213037,Istmectomia ou nodulectomia,Feminino,123,30927.29,251.44
30213037,Istmectomia ou nodulectomia,N. I.,3,354.88,118.29
30213045,Tireoidectomia parcial,Masculino,405,584339.28,1442.81
30213045,Tireoidectomia parcial,Feminino,1249,21371754.23,17111.09
30213045,Tireoidectomia parcial,N. I.,12,11198.89,933.24
30213053,Tireoidectomia total,Masculino,1827,4887184.95,2674.98
30213053,Tireoidectomia total,Feminino,6819.5,13460125.9199999,1973.77
30213053,Tireoidectomia total,N. I.,98,184940.95,1887.15
30214017,Biópsia de paratireóide,Masculino,7,3118.12,445.45
30214017,Biópsia de paratireóide,Feminino,16,7111.76,444.48
30214017,Biópsia de paratireóide,N. I.,0,0,0
30214025,Paratireoidectomia com toracotomia,Masculino,20,46137.3,2306.87
30214025,Paratireoidectomia com toracotomia,Feminino,37,72381.13,1956.25
30214025,Paratireoidectomia com toracotomia,N. I.,0,0,0
30214033,Reimplante de paratireóide previamente preservada,Masculino,45,28796.42,639.92
30214033,Reimplante de paratireóide previamente preservada,Feminino,91,48066.77,528.21
30214033,Reimplante de paratireóide previamente preservada,N. I.,1,205.43,205.43
30214041,Tratamento cirúrgico do hiperparatireoidismo primário,Masculino,122,170794.5,1399.95
30214041,Tratamento cirúrgico do hiperparatireoidismo primário,Feminino,411,678850.37,1651.7
30214041,Tratamento cirúrgico do hiperparatireoidismo primário,N. I.,3,2628.9,876.3
30214050,Tratamento cirúrgico do hiperparatireoidismo secundário,Masculino,63,118355.97,1878.67
30214050,Tratamento cirúrgico do hiperparatireoidismo secundário,Feminino,128,237070.32,1852.11
30214050,Tratamento cirúrgico do hiperparatireoidismo secundário,N. I.,2,3813.26,1906.63
30215013,Cranioplastia,Masculino,567.8,644390.08,1134.89
30215013,Cranioplastia,Feminino,498.5,521916.39,1046.97
30215013,Cranioplastia,N. I.,16,28183.05,1761.44
30215021,Craniotomia descompressiva,Masculino,728.5,1052876.57,1445.27
30215021,Craniotomia descompressiva,Feminino,524.5,1093860.02,2085.53
30215021,Craniotomia descompressiva,N. I.,21,27303.14,1300.15
30215030,Craniotomia para tumores ósseos,Masculino,76,88168.41,1160.11
30215030,Craniotomia para tumores ósseos,Feminino,85,100614.95,1183.71
30215030,Craniotomia para tumores ósseos,N. I.,3,5033.5,1677.83
30215048,Reconstrução craniana ou craniofacial,Masculino,1561,4534601.13,2904.93
30215048,Reconstrução craniana ou craniofacial,Feminino,1531,4330376.23,2828.46
30215048,Reconstrução craniana ou craniofacial,N. I.,29,65212.2,2248.7
30215056,Retirada de cranioplastia,Masculino,32,18829.14,588.41
30215056,Retirada de cranioplastia,Feminino,32,33149.38,1035.92
30215056,Retirada de cranioplastia,N. I.,2,58.6,29.3
30215072,Tratamento cirúrgico da craniossinostose,Masculino,116,212782.89,1834.34
30215072,Tratamento cirúrgico da craniossinostose,Feminino,63,101616.57,1612.96
30215072,Tratamento cirúrgico da craniossinostose,N. I.,2,2081.66,1040.83
30215080,Tratamento cirúrgico da fratura do crânio - afundamento,Masculino,90,108225.21,1202.5
30215080,Tratamento cirúrgico da fratura do crânio - afundamento,Feminino,29,61156.68,2108.85
30215080,Tratamento cirúrgico da fratura do crânio - afundamento,N. I.,0,0,0
30215099,Tratamento cirúrgico da osteomielite de crânio,Masculino,182.5,193175.88,1058.5
30215099,Tratamento cirúrgico da osteomielite de crânio,Feminino,160,200300.39,1251.88
30215099,Tratamento cirúrgico da osteomielite de crânio,N. I.,5,4707.45,941.49
30301017,Abscesso de pálpebra - drenagem,Masculino,13.3,1398.15,105.12
30301017,Abscesso de pálpebra - drenagem,Feminino,18,2617.03,145.39
30301017,Abscesso de pálpebra - drenagem,N. I.,1,78.4,78.4
30301025,Biópsia de pálpebra,Masculino,13,1113.62,85.66
30301025,Biópsia de pálpebra,Feminino,7,2605.27,372.18
30301025,Biópsia de pálpebra,N. I.,1,52.74,52.74
30301033,Blefarorrafia,Masculino,21,15079.95,718.09
30301033,Blefarorrafia,Feminino,46,46115.44,1002.51
30301033,Blefarorrafia,N. I.,4,3529.75,882.44
30301041,Calázio - exérese,Masculino,293,304658.63,1039.79
30301041,Calázio - exérese,Feminino,254,37282.6,146.78
30301041,Calázio - exérese,N. I.,2,80.48,40.24
30301050,Cantoplastia lateral,Masculino,256,85732.9700000001,334.89
30301050,Cantoplastia lateral,Feminino,444,149624.83,336.99
30301050,Cantoplastia lateral,N. I.,7,3452.49,493.21
30301068,Cantoplastia medial,Masculino,59,20619.97,349.49
30301068,Cantoplastia medial,Feminino,66,19532.42,295.95
30301068,Cantoplastia medial,N. I.,0,0,0
30301076,Coloboma - com plástica,Masculino,5,1823.3,364.66
30301076,Coloboma - com plástica,Feminino,4,3304.19,826.05
30301076,Coloboma - com plástica,N. I.,0,0,0
30301084,Correção cirúrgica de ectrópio ou entrópio,Masculino,1038.9,481522.74,463.49
30301084,Correção cirúrgica de ectrópio ou entrópio,Feminino,1189,530125.47,445.86
30301084,Correção cirúrgica de ectrópio ou entrópio,N. I.,11,6134,557.64
30301092,Correção de bolsas palpebrais - unilateral,Masculino,23,15022.67,653.16
30301092,Correção de bolsas palpebrais - unilateral,Feminino,57,42328.1,742.6
30301092,Correção de bolsas palpebrais - unilateral,N. I.,0,0,0
30301106,Dermatocalaze ou blefarocalaze exérese - unilateral,Masculino,201.7,167399.06,829.94
30301106,Dermatocalaze ou blefarocalaze exérese - unilateral,Feminino,572,418202.27,731.12
30301106,Dermatocalaze ou blefarocalaze exérese - unilateral,N. I.,9,7061.01,784.56
30301114,Epicanto - correção cirúrgica - unilateral,Masculino,9,7689.04,854.34
30301114,Epicanto - correção cirúrgica - unilateral,Feminino,44,17481.26,397.3
30301114,Epicanto - correção cirúrgica - unilateral,N. I.,0,0,0
30301122,Epilação,Masculino,5,229.37,45.87
30301122,Epilação,Feminino,10,425.41,42.54
30301122,Epilação,N. I.,0,0,0
30301130,Epilação de cílios (diatermo-coagulação),Masculino,23,7845.11,341.09
30301130,Epilação de cílios (diatermo-coagulação),Feminino,28,8812.52,314.73
30301130,Epilação de cílios (diatermo-coagulação),N. I.,0,0,0
30301149,Fissura palpebral - correção cirúrgica,Masculino,22,7022.56,319.21
30301149,Fissura palpebral - correção cirúrgica,Feminino,19,12040.45,633.71
30301149,Fissura palpebral - correção cirúrgica,N. I.,0,0,0
30301157,Lagoftalmo - correção cirúrgica,Masculino,133,107856.31,810.95
30301157,Lagoftalmo - correção cirúrgica,Feminino,172,134476.71,781.84
30301157,Lagoftalmo - correção cirúrgica,N. I.,2,352.23,176.12
30301165,Pálpebra - reconstrução parcial (com ou sem ressecção de tumor),Masculino,681.9,678803.38,995.46
30301165,Pálpebra - reconstrução parcial (com ou sem ressecção de tumor),Feminino,865.3,512047.26,591.76
30301165,Pálpebra - reconstrução parcial (com ou sem ressecção de tumor),N. I.,21,9270.97,441.47
30301173,Pálpebra - reconstrução total (com ou sem ressecção de tumor) - por estágio,Masculino,666,323009.88,485
30301173,Pálpebra - reconstrução total (com ou sem ressecção de tumor) - por estágio,Feminino,658,295235.28,448.69
30301173,Pálpebra - reconstrução total (com ou sem ressecção de tumor) - por estágio,N. I.,8,4470.86,558.86
30301181,Ptose palpebral - correção cirúrgica - unilateral,Masculino,1798,1340142.64,745.35
30301181,Ptose palpebral - correção cirúrgica - unilateral,Feminino,5016.7,3625419.08,722.67
30301181,Ptose palpebral - correção cirúrgica - unilateral,N. I.,67,33160.42,494.93
30301190,Ressecção de tumores palpebrais,Masculino,1682.4,589430.470000001,350.35
30301190,Ressecção de tumores palpebrais,Feminino,2040,721368.880000001,353.61
30301190,Ressecção de tumores palpebrais,N. I.,45,13104.25,291.21
30301203,Retração palpebral - correção cirúrgica,Masculino,37,25421.04,687.06
30301203,Retração palpebral - correção cirúrgica,Feminino,62,36235.21,584.44
30301203,Retração palpebral - correção cirúrgica,N. I.,2,2400,1200
30301211,Simbléfaro com ou sem enxerto - correção cirúrgica,Masculino,38,19764.03,520.11
30301211,Simbléfaro com ou sem enxerto - correção cirúrgica,Feminino,66,30794.93,466.59
30301211,Simbléfaro com ou sem enxerto - correção cirúrgica,N. I.,0,0,0
30301220,Supercílio - reconstrução total,Masculino,56,55960.95,999.3
30301220,Supercílio - reconstrução total,Feminino,135,136167.16,1008.65
30301220,Supercílio - reconstrução total,N. I.,1,1453.5,1453.5
30301238,Sutura de pálpebra,Masculino,135,22280.55,165.04
30301238,Sutura de pálpebra,Feminino,106,28630.11,270.1
30301238,Sutura de pálpebra,N. I.,3,171.65,57.22
30301246,Tarsorrafia,Masculino,61,20005.22,327.95
30301246,Tarsorrafia,Feminino,68,22895.49,336.7
30301246,Tarsorrafia,N. I.,3,2542.37,847.46
30301254,Telecanto - correção cirúrgica - unilateral,Masculino,0,0,0
30301254,Telecanto - correção cirúrgica - unilateral,Feminino,2,0,0
30301254,Telecanto - correção cirúrgica - unilateral,N. I.,0,0,0
30301262,Triquíase com ou sem enxerto,Masculino,67,23218.61,346.55
30301262,Triquíase com ou sem enxerto,Feminino,98,39397.9,402.02
30301262,Triquíase com ou sem enxerto,N. I.,1,540.02,540.02
30301270,Xantelasma palpebral - exérese - unilateral,Masculino,6,3719.38,619.9
30301270,Xantelasma palpebral - exérese - unilateral,Feminino,17,5350.09,314.71
30301270,Xantelasma palpebral - exérese - unilateral,N. I.,1,164.92,164.92
30302013,Correção da enoftalmia,Masculino,13,9722.29,747.87
30302013,Correção da enoftalmia,Feminino,22,11130.22,505.92
30302013,Correção da enoftalmia,N. I.,0,0,0
30302021,Descompressão de órbita ou nervo ótico,Masculino,272,253684.52,932.66
30302021,Descompressão de órbita ou nervo ótico,Feminino,301,253169.04,841.09
30302021,Descompressão de órbita ou nervo ótico,N. I.,11,8732.65,793.88
30302030,Exenteração com osteotomia,Masculino,12,25334.43,2111.2
30302030,Exenteração com osteotomia,Feminino,0,0,0
30302030,Exenteração com osteotomia,N. I.,0,0,0
30302048,Exenteração de órbita,Masculino,6,8105.34,1350.89
30302048,Exenteração de órbita,Feminino,7,6501.47,928.78
30302048,Exenteração de órbita,N. I.,0,0,0
30302056,"Exérese de tumor com abordagem craniofacial oncológica (tempo facial) pálpebra, cavidade orbitária e olhos",Masculino,26,55246.21,2124.85
30302056,"Exérese de tumor com abordagem craniofacial oncológica (tempo facial) pálpebra, cavidade orbitária e olhos",Feminino,17,40885.09,2405.01
30302056,"Exérese de tumor com abordagem craniofacial oncológica (tempo facial) pálpebra, cavidade orbitária e olhos",N. I.,0,0,0
30302064,Fratura de órbita - redução cirúrgica,Masculino,287,198612.23,692.03
30302064,Fratura de órbita - redução cirúrgica,Feminino,103,68779.47,667.76
30302064,Fratura de órbita - redução cirúrgica,N. I.,9,4902.69,544.74
30302072,Fratura de órbita - redução cirúrgica e enxerto ósseo,Masculino,253.5,268479.36,1059.09
30302072,Fratura de órbita - redução cirúrgica e enxerto ósseo,Feminino,113,111141.04,983.55
30302072,Fratura de órbita - redução cirúrgica e enxerto ósseo,N. I.,5,6767.73,1353.55
30302080,Implante secundário de órbita,Masculino,10,3379.83,337.98
30302080,Implante secundário de órbita,Feminino,2,735,367.5
30302080,Implante secundário de órbita,N. I.,0,0,0
30302099,Microcirurgia para tumores orbitários,Masculino,45,104106.38,2313.48
30302099,Microcirurgia para tumores orbitários,Feminino,59,136127.71,2307.25
30302099,Microcirurgia para tumores orbitários,N. I.,1,3322.98,3322.98
30302102,Reconstituição de paredes orbitárias,Masculino,198.5,195161.69,983.18
